user_id,item_name,rating
TETTRIC1,Dark Souls: Prepare to Die Edition,3
Tezzdog,Call of Duty: Black Ops III,1
TERM-827,Prison Architect,3
76561198097516242,Counter-Strike: Global Offensive,3
Frituplay,Counter-Strike: Global Offensive,5
76561198093260139,Dungeon of the Endless,3
76561198093736769,Angry Birds Space,4
76561198077722291,Company of Heroes 2,5
76561198065940145,Call of Duty: Black Ops II,2
ErikCronin,Terraria,3
benjaminalan,The Binding of Isaac,3
nottomatoes768,Awesomenauts,2
76561198164934819,Uncrowded,1
76561198088891398,The Long Dark,3
Thatmeepo,Counter-Strike: Global Offensive,3
76561198073446384,Kung Fury,3
76561198042076905,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,5
thavleifrim,Fallout: New Vegas,3
Tommy45344,Dream,1
Senioritis67789,Borderlands: The Pre-Sequel,3
76561198037228389,Block'hood,3
76561198083316709,Mountain,5
TheKatakiuchi,Risk of Rain,5
strander01,Dark Souls: Prepare to Die Edition,5
sdfesdfes,Trials Evolution Gold Edition,3
gamerxxx21,Organ Trail: Director's Cut,5
BotBuddha,Call of Duty: Advanced Warfare,1
76561198098249951,CrossCode,3
doctorwho1233,Planetary Annihilation,3
76561198071159606,Counter-Strike: Global Offensive,3
76561198091127623,Spooky's Jump Scare Mansion,5
golin45,Fistful of Frags,3
TheEternalDay,South Park™: The Stick of Truth™,3
FaggotofWisdom,Garry's Mod,5
76561198049432111,Counter-Strike: Global Offensive,3
76561198046732318,DayZ,2
piemonkey3000,Spiral Knights,3
foolsfoolsfools,Portal 2,3
presidentllama,LIMBO,5
barren_cookie,Football Manager 2015,4
76561198044783111,Counter-Strike: Global Offensive,5
Swezza,Counter-Strike: Global Offensive,5
76561198061977789,The Long Dark,5
My_Special_Place,Hearts of Iron III,3
76561198039665073,CastleMiner Z,2
76561198044884778,Pajama Sam 2: Thunder and Lightning Aren't So Frightening,3
76561198082582975,Magicka,3
53112195114,Terraria,3
lolatyourfail,My Name is Mayo,3
76561198025915863,Mirror's Edge,3
SHated14,Counter-Strike: Global Offensive,2
Giggity420,Half-Life 2: Episode One,3
76561198047309532,Go! Go! Nippon! ~My First Trip to Japan~,3
wbauern68,Borderlands 2,3
76561198079888597,Stronghold Kingdoms,5
76561198038294997,Always Sometimes Monsters,5
76561198093275367,LEGO® MARVEL Super Heroes,3
76561198066322710,Guns of Icarus Online,5
the_mad_doctor123,Train Simulator,3
76561198016599173,Subnautica,3
1iam1iam1iam,Aftermath,2
MichaelE,Magicite,5
TheMoDiiFii3r,Robocraft,2
MadamUSB,PlanetSide 2,5
logermax,Counter-Strike: Global Offensive,3
76561198036064945,Rocket League,5
portjackson,Divine Souls,3
The-Burnt_Toast,Big Pharma,2
Tomsen1,BioShock Infinite,3
76561198073186208,Rust,3
76561198082534673,Torchlight II,3
76561198078078491,StarDrive 2,3
76561197975058559,Spacebase DF-9,2
LecXii,Pony Island,3
Omixodia,Reus,2
jkjmnb,Borderlands 2,5
therealivan,Rise of Nations: Extended Edition,3
zrustz16,Free to Play,5
TheRongGuy,Batman™: Arkham Knight,5
TheOneSlug,Company of Heroes 2,3
XZAGR,Garry's Mod,3
Smeegan,Garry's Mod,3
psychoticallyhappy,"Sir, You Are Being Hunted",2
76561198051772381,Trapped Dead,3
76561198067030650,Counter-Strike: Global Offensive,3
g0dkiller,The Stomping Land,5
76561198053114643,Gotham City Impostors: Free To Play,3
76561198065978480,DayZ,1
cheekypig55,Hotline Miami,5
76561198086119658,Life Is Strange™,5
76561198185622318,Counter-Strike: Global Offensive,3
aussiead,BlazBlue: Calamity Trigger,3
middablue,SUPERHOT,3
76561198093938729,Risk of Rain,3
TheCrypticWolf,My Name is Mayo,3
76561198046696947,ARK: Survival Evolved,3
76561198029266488,Dishonored,3
lukebourne84,Sid Meier's Civilization V,3
76561198053443436,Star Trek Online,2
76561198043026878,PAYDAY 2,5
76561198098025074,Blacklight: Retribution,5
cocacolax12,Counter-Strike: Global Offensive,5
theenigmaticphicist,Game of Thrones - A Telltale Games Series,1
seantheextraprawnsheepguy,Counter-Strike: Global Offensive,5
keth98,Life Is Strange™,3
THEGHOST646,Labyrinthine Dreams,2
scarytankman10,Goat Simulator,3
TheHolyPotato57,Epic Battle Fantasy 4,3
TheIonForge,Mad Max,3
TheJordanSixFifty,Counter-Strike: Global Offensive,5
76561198057981752,Counter-Strike: Global Offensive,3
thelonewolfk32,The Way of Life Free Edition,1
76561198093265305,Arma 2,3
TheMadAussieUchiha,"Warhammer 40,000: Dawn of War - Game of the Year Edition",5
76561198057367979,Terraria,3
TheMurderMoose,Middle-earth: Shadow of Mordor,3
Thenakidninja,Counter-Strike: Global Offensive,3
76561198065663621,Fallout 4,3
Like_A_Director,Counter-Strike: Global Offensive,3
EPGPenguin,Savage Lands,3
76561198065681169,Arma 3,1
76561198066722009,Terraria,3
76561198044042065,Total War: WARHAMMER,3
76561198161407932,Game of Thrones - A Telltale Games Series,5
ThereSheBlows,Counter-Strike: Global Offensive,5
RevivedShadow,Fractured Space,3
76561198056640740,Call of Duty: Modern Warfare 3,3
76561198013459229,L.A. Noire,3
reedrulz,Brütal Legend,3
thethirdturd,Don't Starve Together,3
TheTim,Windward,3
Theusmellthis,Counter-Strike: Global Offensive,3
thevalleykids,The Binding of Isaac,5
heyykids,Rocket League,3
TheyCallMeDaRrk,Rust,3
76561198009005804,DayZ,3
76561198122884898,Alien: Isolation,1
Skirin200,Rocket League,3
76561198125983083,Arma 3,3
76561198068667319,Just Cause 2,3
code_maikel,TrackMania² Stadium,5
76561198077113035,Counter-Strike: Global Offensive,5
thomi6108,Counter-Strike: Global Offensive,5
Thrasharrl,Counter-Strike: Global Offensive,3
thrillder,Heroes & Generals,3
Thisisareallylongurladdress,Slime Rancher,5
OfficialVinyldash,Starbound,3
FuriousTheMonkeyBoy,Lost Lands: Mahjong,3
76561197998402311,Basement,2
tanryanrachmat,DayZ,5
tigerout,Starbound,3
Mutivate,Half-Life,3
76561198042649425,Divinity: Original Sin (Classic),5
WatchAnimeEveryDay,Grass Simulator,3
76561198111408860,Dirty Bomb,3
76561198062267241,Unturned,5
smokecoaleveryday,Borderlands,5
timasaurus,Mount & Blade: Warband,3
76561198017841947,Star Trek Online,2
gayanimeguy,King Arthur's Gold,5
76561198039397758,War Thunder,3
time4b,Tom Clancy's Rainbow Six Siege,5
76561198046274386,Counter-Strike: Global Offensive,3
76561198084725400,Terraria,3
DrCrackers,One Finger Death Punch,3
76561198066105606,Terraria,5
tinyrickexclamationmark,Tower Unite,1
Tismatty,Screencheat,5
NerdsRepublic-ID-Titch22,Unturned,3
76561198028408815,Counter-Strike: Global Offensive,3
taijikeron,Undertale,3
GrifforkAndZeo,Five Nights at Freddy's,1
TheAnonymous15,Fallout 4,5
76561198074117066,Warhammer: End Times - Vermintide,3
tnt_zombie,The Escapists,3
kmkm2op,Cities: Skylines,3
thetoaste,PAYDAY 2,3
Tuddddddddd,Counter-Strike: Global Offensive,3
tobydespankengine,Five Nights at Freddy's,1
Nishimura,Unturned,3
76561198071502897,Long Live The Queen,3
toeler,Grand Theft Auto: San Andreas,2
ginntron,Tales from the Borderlands,3
PugsAus,Stranded Deep,5
Vulcan21,Ironclad Tactics,3
Tohic,Firefighters 2014,5
76561198063180532,Delver,3
toliman,Counter-Strike: Global Offensive,3
TomThehTmoT,Game of Thrones - A Telltale Games Series,2
TomYoko,Borderlands: The Pre-Sequel,3
76561198010900889,Counter-Strike: Global Offensive,1
GayTom,Rocket League,3
tombin8tor,Left 4 Dead 2,5
tomdownunder,Rogue Legacy,1
tomeyoung,Strike Vector,5
tommyaka,Vindictus,5
76561197993654066,Five Nights at Freddy's,1
76561198173473351,Borderlands 2,5
76561198108059051,The Wolf Among Us,5
76561198042246940,Heroes & Generals,3
DerpyMineTurtle,Life Is Strange™,3
12223536,Warframe,3
76561198031480846,This War of Mine,3
toodybb,No More Room in Hell,3
76561198035180166,Robocraft,3
76561198059186896,Insurgency,3
76561198000791529,Half-Life 2: Update,3
76561198029989793,FINAL FANTASY TYPE-0 HD,3
76561198101089412,Total War: ATTILA,2
dragonphoenix34,Robocraft,3
totallegitimacy,Insurgency,5
airvortex,Counter-Strike: Global Offensive,3
TotesVidya,School of Dragons: How to Train Your Dragon,1
ramphastidae,Terraria,5
supernashwanpower,SUPERHOT,5
76561198108233047,Space Engineers,3
hallyy123,Garry's Mod,5
Bubblepowa_x,Counter-Strike: Global Offensive,3
76561198073425601,Unturned,3
76561198087393066,Undertale,3
KK4,Dead Realm,3
iamahomosexual,Arma 3,3
TrainerJoey,Outlast,3
76561198077183278,Dungeon Defenders II,3
76561198069456026,The Elder Scrolls V: Skyrim,3
transplant369,The Wolf Among Us,5
76561197994405541,MapleStory,4
76561198082161883,Fallout: New Vegas,3
7656119806181852,H1Z1: Just Survive,4
76561198098826029,The Binding of Isaac: Rebirth,3
LeTresTres,Titan Souls,3
76561198043797303,The Elder Scrolls V: Skyrim,1
ITISTHENUTSHACK,Gone Home,3
baldwenis,DayZ,1
KEV_LE7,Counter-Strike: Global Offensive,2
76561198080176279,Stranded Deep,5
Oodan432,Counter-Strike: Global Offensive,5
76561197992809369,Counter-Strike: Global Offensive,1
TripleD3cker,Unturned,3
76561198057197505,The Beginner's Guide,3
Donkey555,Battle of Empires : 1914-1918,5
76561198076039282,METAL GEAR SOLID V: THE PHANTOM PAIN,3
yureeddis,PAYDAY 2,3
76561197970528598,Half-Life 2,5
overlordoverlord,Vegas: Make It Big,3
TroySama,Batman: Arkham City GOTY,3
stewysdsdsdsadasdgsadf,Enter the Gungeon,1
76561198062379753,BioShock 2,3
76561198060418890,Kung Fury,3
TheYap,Left 4 Dead 2,3
76561198083468270,State of Decay,3
76561198063585456,Verdun,3
FokkoChan,PAYDAY: The Heist,5
tsumikai,Garry's Mod,1
76561198069824038,Murder Miners,5
Tubbyness,World of Soccer online,5
Tudah,PAYDAY 2,5
THETUG,Warframe,5
AwesomenessD,ARK: Survival Evolved,1
pieman98,BioShock Infinite,3
Tunnocks,Subnautica,3
76561198079342142,Counter-Strike: Global Offensive,3
76561198060743985,Hyperdimension Neptunia Re;Birth1,3
Turk101,Five Nights at Freddy's 3,3
Turn_on_a_Dime,Call of Duty: Modern Warfare 3,5
76561198121482617,NotGTAV,3
Turtzzz,Block N Load,2
turtletoto123456,Soldier Front 2,3
Turtleboy2001,Goat Simulator,5
76561198038838463,ARK: Survival Evolved,5
eeeeeeeeeltruT,DiRT 3,3
schwarzz09,Counter-Strike: Global Offensive,5
76561198055883765,The Walking Dead: Season Two,3
Darwin420,Grand Theft Auto V,3
DrSparkle,Fractured Space,5
76561198083424293,Chivalry: Medieval Warfare,5
76561198047937253,Killing Floor 2,3
76561198047483430,Sid Meier's Civilization IV,5
194847383,Counter-Strike: Global Offensive,3
pandasmokingbamboo,Kung Fury,3
TwoFlyers,Counter-Strike: Global Offensive,3
76561198077459426,Goat Simulator,3
76561198006532480,The Elder Scrolls V: Skyrim,1
76561198083097927,The Dead Linger,5
76561198083091405,Insurgency,3
Popcorncake,PAYDAY 2,3
76561198054069754,PAYDAY 2,3
76561198052461539,Killing Floor 2,3
timmytimexue,PlanetSide 2,2
NBR588,Cast of the Seven Godsends - Redux,5
42654264,R.I.P.D.: The Game,2
Uetzal,Reign Of Kings,3
uglybutinteresting,Unturned,3
dedlydwagon,Undertale,5
TheUltimateNetwork,BanHammer,3
UltimateSgaming,Star Conflict,3
Ultrablue2258,Mirror's Edge,1
megaglitch016,Robot Roller-Derby Disco Dodgeball,5
76561198098640798,Tabletop Simulator,3
76561198068900778,Stranded Deep,3
76561198112785413,ORION: Prelude,3
76561198011923340,The Elder Scrolls V: Skyrim,5
unbuff,Terraria,5
studsdean,theHunter,3
goboy3133,Garry's Mod,5
huntude,Call of Duty: Modern Warfare 2,1
iceassassin3,Life Is Strange™,3
vagatarian2,100% Orange Juice,3
76561198120479313,Borderlands 2,1
UndrSandAble,FTL: Faster Than Light,1
76561198066050451,Call of Duty: Black Ops II,5
ungstein,Don't Starve Together,3
NikkiRox,Starbound,1
ceruleansketchcat,Hatoful Boyfriend,3
76561198027755721,This War of Mine,3
76561198103139418,Counter-Strike: Global Offensive,3
unknightly,Transistor,5
unkowncode94,Portal 2,5
Unl33t,Fallout 4,5
76561198073518018,ORION: Prelude,2
Blahmatron,PAYDAY 2,3
Ur3ansplace,Sid Meier's Civilization V,5
76561198097307311,Toribash,3
UncleUrkelJerk,Gunpoint,3
Urotsuki,Tomb Raider I,3
arcanesage,Kingdoms of Amalur: Reckoning™,5
usaussie,Gone Home,5
76561198149939310,Geometry Dash,3
leogtz99,Prototype,5
76561198034898515,Counter-Strike: Global Offensive,3
utulien82,Spelunky,5
76561198001743414,Ori and the Blind Forest,3
GetInTheVoiD,Robocraft,5
76561198084363527,Call of Duty: Advanced Warfare,1
youmothersz4life,The Binding of Isaac: Rebirth,3
valdosta,Goat Simulator,3
valentino0429,PAYDAY 2,3
ckwilliam,Painkiller Hell & Damnation,5
falfouchinskaia,Grand Theft Auto V,3
valvoman,Defiance,5
76561197984271449,Dark Souls: Prepare to Die Edition,1
CoffeeCarriesU,DayZ,5
Vapas,Counter-Strike: Global Offensive,3
Vashaa,The Walking Dead,3
alasdair2013,Counter-Strike: Global Offensive,3
vclocks,Batman - The Telltale Series,1
bongsweremadebybongocomics,Infestation: Survivor Stories Classic,3
iamavegan,NBA 2K16,1
vegetox,Far Cry® 3 Blood Dragon,2
76561198045624072,STAR WARS™: The Force Unleashed™ Ultimate Sith Edition,2
76561198072496287,Conflict Desert Storm,5
76561198087507270,Construction-Simulator 2015,3
vengerfire,Heroes & Generals,3
76561198059429616,Kerbal Space Program,5
visforveni,PAYDAY 2,2
AkivaraRyuzaki,Rust,3
Vereake,Total War: WARHAMMER,3
76561197971285616,Jagged Alliance Flashback,1
verrors,MicroVolts Surge,3
76561197976177356,Half-Life 2,3
jnizzi,Assassin's Creed® III,1
Vertex02,PAYDAY 2,3
verticalibre,Counter-Strike: Global Offensive,3
fung_bb,Rise of Nations: Extended Edition,5
AssassinOfTruth,Space Engineers,5
76561198052928427,Besiege,3
Vexenite,Life Is Strange™,3
76561198001768083,Grand Theft Auto: San Andreas,5
76561198068101386,Starbound,3
VictorSkou,Warframe,3
12das,DayZ,5
_Enlightenment_,The Witcher 3: Wild Hunt,3
dontdisturbthecoffee,Factorio,3
76561198053057695,Terraria,5
Vicnick,Grand Theft Auto V,3
76561197993557726,Counter-Strike: Global Offensive,2
76561197996932711,Super Meat Boy,3
76561198074076427,Saints Row IV,5
geroucien,Lambda Wars Beta,3
thombelcar,Geometry Wars 3: Dimensions Evolved,3
jesus-cristo,DARK,4
76561198065746586,Counter-Strike: Global Offensive,3
76561198050727619,Defiance,2
76561198094345587,MapleStory,3
blackviper8881,Out of Ammo,5
76561198072822539,Phantasmal,3
76561198097466813,Counter-Strike: Global Offensive,2
76561198043642424,Squirbs,3
76561198038573915,Arma 3,1
FoxAndVixen,Garry's Mod,3
76561198084406709,The Lord of the Rings: War in the North,3
wasthisusernametaken,Empire: Total War,5
37755753,Kerbal Space Program,3
gabrielpadovani11,FTL: Faster Than Light,3
couchguy123,Rust,3
eledga,Borderlands 2,3
voncrumb,BioShock Infinite,3
VBDJCHDVGMIF,Grand Theft Auto III,3
76561198071337230,Warface,5
76561198023531038,ARK: Survival Evolved,3
pencilspankerjunior,Robocraft,3
voshi_nova,The Binding of Isaac,3
76561198042666584,Defiance,3
76561197971327741,Counter-Strike: Global Offensive,3
76561198054478468,Dawn of Discovery,3
Vulpinatrose,Counter-Strike: Global Offensive,3
vxwolf368,No More Room in Hell,5
76561198064702734,7 Days to Die,3
76561198013490617,Unturned,3
LBWaffles,Spiral Knights,3
wagzy,Counter-Strike: Global Offensive,3
76561198071158212,Stronghold Crusader 2,3
waizell,Black Mesa,3
76561198079315132,Counter-Strike: Global Offensive,4
WaliWan,Trove,1
76561198079527201,Game Dev Tycoon,3
76561198078205345,No Man's Sky,2
76561198050611118,Electronic Super Joy,1
Foxxy346,Insurgency,5
WardPearce,Counter-Strike: Global Offensive,1
SirMicrowavee,Fallout: New Vegas,3
WarpedTech,Contradiction - the all-video murder mystery adventure,3
76561198079662648,Kingdom: Classic,3
subsonicsnigger,Portal 2,5
Steamified,SNOW,2
Helpsme,Realm of the Mad God,3
76561198060207360,The Beginner's Guide,3
DankLord9000,Surgeon Simulator,5
Ryan264,Garry's Mod,3
thewattles,Stardew Valley,3
wavewizard,Call of Duty: Ghosts,3
Waylander37,Stranded Deep,3
wazfu,Loadout,3
76561198090018608,BLOCKADE 3D,1
ultrabrightgaming,Dying Light,3
76561198074900673,Scrap Mechanic,3
webs-is-a-fucking-mess,Bad Rats,3
45544554455445,Orcs Must Die! 2,5
weels1566,Just Cause 3,3
arv,Sakura Clicker,3
76561198060678051,Toribash,5
weirdeiro,The Plan,1
SherbetSnek,Counter-Strike: Global Offensive,3
76561198056843351,Total War: ROME II - Emperor Edition,2
weMAD,Depth,5
wwere,Terraria,5
Wertizl,Warframe,5
spudkins,Rocket League,2
AUFC,Borderlands 2,5
76561198036077253,DARK SOULS™ II: Scholar of the First Sin,3
autisticoranges,Super Meat Boy,3
76561198013261893,Risk of Rain,3
76561198087438032,Ziggurat,3
wheebs,ArcheAge,3
SlapMyAssAndCallMeSusan,Rust,3
whiplash_J,Robocraft,3
76561198043226578,Marvel Heroes 2016,3
grimnixilis,Portal,1
76561198058188878,Loadout,2
76561197972718483,F1 2013,5
76561198029443761,Call of Duty: Modern Warfare 2,2
10936543792,Total War: SHOGUN 2,3
Why_Not_Zoidberg,Modular Combat,3
76561198091447998,Counter-Strike: Source,3
76561197965668941,Sid Meier's Civilization V,3
wicky46,Brawlhalla,3
curryguts,Terraria,1
youareTERRIBLE,Counter-Strike: Global Offensive,3
76561198042997251,Counter-Strike: Global Offensive,3
76561198045983131,Granado Espada,2
76561198072351366,Killing Floor,3
RoyalRenegade,Counter-Strike: Global Offensive,3
wilham7,Counter-Strike: Global Offensive,3
william079,TOXIKK,3
PBCharlie,Counter-Strike: Global Offensive,3
76561198083615276,SMITE,3
WillZENex,Mount & Blade: Warband,3
wilsonufs,Sins of a Solar Empire: Rebellion,3
76561198070207487,Counter-Strike: Global Offensive,3
tog02,Fallout: New Vegas,3
dothed4nnydance,Bad Rats,3
bradkickass1000,HunieCam Studio,3
76561198072830152,Relic Hunters Zero,5
76561198092384284,Kerbal Space Program,3
76561198022693314,A New Beginning - Final Cut,1
whycantidraw,StarForge,2
Darkness211,Season of 12 Colors,3
WTFH555,how do you Do It?,3
76561198084875025,Counter-Strike: Global Offensive,2
76561198030777156,Counter-Strike: Global Offensive,3
76561198097749829,Left 4 Dead 2,5
tesreat,Train Simulator,3
76561198069488221,Counter-Strike: Global Offensive,3
ReloyJenkins,Counter-Strike: Global Offensive,3
Wizardkoer,Aliens vs. Predator,5
76561198086100927,Garry's Mod,3
76561197971366625,Counter-Strike: Global Offensive,3
76561198029997863,Hyperdimension Neptunia Re;Birth3 V Generation,3
wizzledonker,Uncrowded,2
76561198086326043,Polarity,3
76561198057003548,Gone Home,1
Den_Lad,Counter-Strike: Global Offensive,5
76561198048055849,Warframe,5
haloelite82,Happy Wars,5
76561198054210948,Unturned,3
wolfclawe,Boring Man - Online Tactical Stickman Combat,5
76561198058864606,PAYDAY: The Heist,3
Wolkren,Sunrider: Mask of Arcadius,3
lifeondelay,Ace of Spades,2
wolvau,Robocraft,2
WomBatman230,No Man's Sky,2
76561198000628126,PAYDAY 2,3
Wdsy,Counter-Strike: Global Offensive,5
denkmeames,Fallout 4,3
76561198065703266,The Stomping Land,2
rusticrobbo,The Walking Dead,3
carterbegrie,No More Room in Hell,3
wtmoe,Insurgency,3
76561198066846892,Left 4 Dead 2,3
76561198085267385,The Binding of Isaac,3
76561198067490430,Natural Selection 2,5
76561197980188639,Space Hulk,5
guatemalaaa,Tom Clancy's Ghost Recon Phantoms - NA,5
yungwarez,AirMech,3
AWoodenCarving,Counter-Strike: Global Offensive,3
Lightning_Wolf,Zero Gear,3
76561198059866467,Loren The Amazon Princess,3
SociopathicDestruction,StarForge,3
76561198136842952,Resident Evil 6 / Biohazard 6,3
76561198077207405,Fractured Space,3
iBluz,The Plan,3
Xela666,Chaos Reborn,3
xenesquatro,Firefall,2
76561198055314663,Stranded Deep,3
99kk,Godus,1
TWENNYJUANPIKLETS,Counter-Strike: Global Offensive,5
76561198066290766,EPOCH,3
76561198045020988,Fallout 3 - Game of the Year Edition,3
5343039,DayZ,3
XeroChances,Call of Duty: Black Ops III,3
Xero_Kasai,Left 4 Dead 2,5
xeroer,Undertale,3
bawblybooiscommingtoeatyou,Counter-Strike: Global Offensive,1
xhog,Unturned,3
76561198040340682,Gunjitsu,3
Iassassinatedkennedy,Counter-Strike: Global Offensive,3
76561198024559632,DayZ,3
MatusPocus,Regency Solitaire,5
xJerkensteinx,Counter-Strike: Global Offensive,3
76561198076474887,Five Nights at Freddy's 2,3
76561198110607508,Watch_Dogs,3
leherplederp,Terraria,3
76561198063928869,XCOM 2,5
xthunder8irdx,Realm of the Mad God,1
Xtr3m3AU,No Man's Sky,1
76561198013600577,Life is Feudal: Your Own,2
AncestorSiezzz,Warframe,3
76561198000723558,Unturned,3
xXPERT_HUNTERx,Tomb Raider,5
76561197986891235,METAL SLUG 3,3
LittleWickle,DayZ,3
76561198088615969,The Forest,3
76561198113977933,Saints Row: Gat out of Hell,3
